Price,Close,High,Low,Open,Volume,MA_20,MA_50,Daily_Return
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,,
Date,,,,,,,,
2024-06-25,1443.46630859375,1445.2282918111714,1430.4128980926341,1432.3982039886682,7045386,1443.2937866210937,1439.272314453125,0.8793185758779076
2024-06-26,1502.9013671875,1507.8149506909176,1434.5075565031482,1435.425808927042,22014882,1446.163800048828,1439.9562524414061,4.11752309284259
2024-06-27,1519.304931640625,1526.2038207675607,1494.9352546835423,1502.6283145931025,28383030,1450.6195678710938,1441.2149365234375,1.0914598130828956
2024-06-28,1553.89892578125,1569.3842873036351,1519.7764812043604,1519.7764812043604,28957336,1457.595440673828,1443.21166015625,2.276961880408601
2024-07-01,1548.6875,1567.7960689891884,1544.2454023527885,1551.0450507194453,7724306,1464.0352783203125,1445.0857885742187,-0.33537739776928754
2024-07-02,1553.6756591796875,1561.9394466769938,1545.5606726889605,1557.968834801107,7749246,1466.757635498047,1447.0879736328125,0.32208945831146973
2024-07-03,1541.019287109375,1563.4283787351976,1531.440162014497,1554.8170660210362,9049620,1474.4581420898437,1448.7218798828126,-0.81460837695011
2024-07-04,1542.6075439453125,1555.983518377374,1539.4062623766438,1545.5606622734106,6837176,1481.0729370117188,1450.194482421875,0.1030653444264562
2024-07-05,1576.9532470703125,1586.755694667964,1536.6267221432645,1542.4088769403465,12269710,1488.86650390625,1452.7614819335938,2.2264705796238182
2024-07-08,1589.13818359375,1596.9801663885871,1570.898185044045,1577.3255888697254,9500806,1495.3659118652345,1455.7538354492187,0.77268850843073
2024-07-09,1578.5911865234375,1588.7410386525216,1568.887979750272,1585.8623208770043,6960002,1501.2659973144532,1458.3406909179687,-0.6636928858169577
2024-07-10,1572.5855712890625,1585.7630632323035,1551.6654591589945,1583.2814308954767,7134578,1507.5966369628907,1460.9548388671874,-0.3804414522040611
2024-07-11,1569.036865234375,1592.4634499565013,1558.9614138424095,1575.8365135146928,11940946,1513.4197875976563,1463.2503491210937,-0.22566060120839948
2024-07-12,1584.9937744140625,1593.3569240772113,1562.9320865975437,1572.8586162043875,12924784,1519.9452392578125,1465.8257885742187,1.0169875248472238
2024-07-15,1585.4901123046875,1594.0517441522056,1573.8512804915936,1592.6620057625546,5329688,1525.8850219726562,1468.4200854492187,0.03131481641360789
2024-07-16,1564.669189453125,1588.24469666931,1557.5965372882695,1581.792452589091,9386838,1530.6112854003907,1471.2441821289062,-1.313216821093699
2024-07-18,1575.0177001953125,1582.1895936713806,1546.3795650620239,1564.4210812674708,12298374,1536.965509033203,1474.5626220703125,0.6613864970271832
2024-07-19,1543.7242431640625,1578.293333314245,1541.3915329908289,1574.3475621142547,13140390,1541.0080871582031,1477.6135424804688,-1.9868638319029297
2024-07-22,1489.6495361328125,1526.203933085127,1488.2597977476694,1525.9557698439748,19674376,1543.3147705078125,1479.243974609375,-3.5028734743724033
2024-07-23,1476.96826171875,1494.6870915999891,1452.2511804820083,1489.9719903646578,18052044,1545.6189697265625,1481.105693359375,-0.8512924756103102
2024-07-24,1484.7109375,1498.4095963901725,1465.552808673545,1474.0895996286229,11913362,1547.681201171875,1482.8582202148436,0.5242276345356123
2024-07-25,1481.4351806640625,1489.4508041915794,1466.2227025912728,1470.1189136102262,12519876,1546.607891845703,1484.6390380859375,-0.22063263314091586
2024-07-26,1497.9381103515625,1501.3131545447015,1479.4002684339398,1481.4352554076795,9859940,1545.53955078125,1486.404970703125,1.1139825692611405
2024-07-29,1508.9317626953125,1516.2774189432153,1500.6679751498336,1500.8416167163412,7538550,1543.291192626953,1488.4662133789063,0.733918996237426
2024-07-30,1502.03271484375,1513.795627121447,1498.9058340677934,1505.8792447159437,8228208,1540.9584533691407,1490.2093115234375,-0.45721403857514886
2024-07-31,1494.364501953125,1499.3524857083617,1490.1208866802617,1492.9499231376883,10057346,1537.9928955078126,1491.593564453125,-0.5105223617864252
2024-08-01,1504.1671142578125,1506.8472288436842,1493.2479314401046,1500.8913109431162,10764222,1536.1502868652344,1493.1654321289063,0.6559719728269409
2024-08-02,1488.3092041015625,1498.2357327232485,1482.3037269895096,1493.9425575637474,10268248,1533.435369873047,1493.9332446289063,-1.054265181437275
2024-08-05,1436.6912841796875,1472.9976360481728,1422.7197433328897,1469.1262655731218,17046704,1526.4222717285156,1493.1644311523437,-3.468225539398906
2024-08-06,1445.3524169921875,1466.6447748995176,1440.6620347326755,1444.4590050773538,10236186,1519.2329833984375,1492.6839892578125,0.6028527428176833
2024-08-07,1454.062744140625,1461.6814036613468,1450.7622216985117,1458.2071184913539,8174568,1513.0065612792969,1492.6556958007814,0.6026438290091196
2024-08-08,1438.478271484375,1454.2366377811502,1435.3018303695276,1446.816580877676,12387192,1506.3011962890625,1492.5152392578125,-1.0717881823910314
2024-08-09,1463.46826171875,1465.6520496932055,1445.3026646483625,1449.2732763644294,6249776,1501.0227661132812,1493.1808129882813,1.7372518396532755
2024-08-12,1449.8936767578125,1462.1777566892652,1447.0397996020206,1459.199797918004,8184584,1494.2677612304688,1493.8910571289061,-0.9275626479931298
2024-08-13,1452.8717041015625,1459.2742672925806,1447.28803114191,1450.0178268110735,6265064,1487.6368408203125,1494.5506762695313,0.20539625708344555
2024-08-14,1451.1097412109375,1461.1851932386814,1443.0195951522678,1452.7973239887267,6267466,1481.9588684082032,1493.58830078125,-0.12127449971328641
2024-08-16,1467.339599609375,1469.5235088888628,1447.3377388233519,1457.8598362701878,9416902,1476.5749633789062,1495.1949096679687,1.1184445901998963
2024-08-19,1482.4791259765625,1492.3397678065596,1474.6105280885965,1476.6025720306277,13797742,1473.5127075195312,1496.6382592773436,1.031767040923448
2024-08-20,1489.9990234375,1497.9423959482733,1484.0976661921165,1491.268975771349,8411808,1473.5301818847656,1498.0166015625,0.5072514903698089
2024-08-21,1492.7132568359375,1501.8766102174725,1484.072717714687,1487.30978907883,7769996,1474.317431640625,1498.6878662109375,0.18216343472330365
2024-08-22,1492.1654052734375,1500.5070892244864,1484.720165407205,1497.0210123494212,10445782,1474.6901550292969,1499.319384765625,-0.03670172821144124
2024-08-23,1494.008056640625,1505.3128818837536,1492.4642955105633,1497.768063961028,9249654,1475.318798828125,1500.2800903320312,0.1234884122548019
2024-08-26,1506.5828857421875,1516.941539085057,1497.021098650585,1500.9802618699923,8816114,1475.7510375976562,1501.3602709960937,0.8416841559635069
2024-08-27,1494.481201171875,1507.4544123852302,1493.485179145279,1504.4912711730515,6251156,1475.0285095214845,1502.1602001953124,-0.8032538192779826
2024-08-28,1492.33984375,1501.4782728482842,1487.0608784010915,1499.0131426615155,9610286,1474.5438659667968,1502.6731079101562,-0.1432843330646083
2024-08-29,1514.874755859375,1530.885760314005,1488.0568158159556,1497.1205913811584,38335358,1475.5693786621093,1503.567724609375,1.510038896552457
2024-08-30,1503.6197509765625,1533.599989641746,1497.3447635789732,1527.89778785993,41620730,1475.542010498047,1504.681455078125,-0.7429660332829102
2024-09-02,1510.2183837890625,1520.7264647058682,1500.6316718721823,1504.8647654458696,11240852,1476.637469482422,1505.628369140625,0.4388498360848425
2024-09-03,1503.1217041015625,1516.941509382377,1501.5031683479538,1515.1984708784905,10923800,1479.9589904785157,1506.8204858398437,-0.4699108263862328
2024-09-04,1508.525146484375,1511.4633627071519,1493.534966971581,1494.7301447200666,11983304,1483.117626953125,1508.3733032226562,0.3594813625582116
2024-09-05,1487.035888671875,1519.7054581926027,1481.1345314015284,1513.0072347057646,16264168,1484.7662841796875,1509.2446948242186,-1.424521020586289
2024-09-06,1458.997802734375,1491.0448575756723,1455.8105811316245,1486.5627588054047,19394228,1485.7922607421874,1508.3666235351564,-1.8855016312041895
2024-09-09,1456.63232421875,1464.07768593117,1449.809597840599,1460.666261949736,9010298,1485.4504638671874,1507.1131713867187,-0.162130368612734
2024-09-10,1455.7110595703125,1466.1942153054945,1451.7766997689328,1454.6901127162012,10768260,1485.7413330078125,1505.1494140625,-0.06324620380312451
2024-09-11,1445.7259521484375,1462.9073318760024,1441.7917138302157,1457.2300550346945,9760202,1485.3840454101562,1503.0901831054687,-0.6859264657110176
2024-09-12,1473.913330078125,1480.088617533546,1440.1232367942907,1451.2039809867947,22349376,1486.5242248535155,1501.4949365234374,1.9497040838064361
2024-09-13,1466.766845703125,1477.2500011980833,1463.6542770635715,1470.5268529366479,8711328,1486.495587158203,1500.0098876953125,-0.48486462732657554
2024-09-16,1465.4969482421875,1475.0090069946318,1458.9232273463058,1471.6723576050656,5481774,1485.6464782714843,1498.46767578125,-0.08657800417685158
2024-09-17,1466.4432373046875,1471.5975781970765,1460.790763828237,1468.1364260685732,5935328,1484.4686889648438,1496.2574755859375,0.0645712066227766
2024-09-18,1457.6282958984375,1476.10455198121,1454.7399294679985,1464.1522884024148,8574714,1482.7144409179687,1493.6272778320313,-0.6011103043068844
2024-09-19,1463.82861328125,1470.6264144806405,1449.7598031867433,1460.4171894563083,16955902,1481.2976013183593,1491.3320263671876,0.425370267595615
2024-09-20,1480.0140380859375,1489.0528890965668,1465.5218693608433,1468.136427109257,30897320,1480.597900390625,1489.480595703125,1.1056912440321032
2024-09-23,1487.434326171875,1495.5270047691104,1483.026880271187,1485.0687739665293,8832314,1479.6404724121094,1487.848544921875,0.5013660610634352
2024-09-24,1483.4501953125,1494.530939532627,1481.9561623839436,1482.5786761041754,17137444,1479.0889221191405,1485.8176733398439,-0.2678525558589717
2024-09-25,1488.0069580078125,1490.5468626388433,1474.3116560624171,1477.9970102640052,7069002,1478.8722778320312,1483.8680102539063,0.3071732849347697
2024-09-26,1491.9910888671875,1498.017070530802,1482.1305684499498,1484.7202013028073,18818998,1477.728094482422,1482.4144482421875,0.2677494777785894
2024-09-27,1520.1038818359375,1527.3747692811157,1486.0647823070499,1493.0369361114394,20597478,1478.5523010253905,1481.316171875,1.8842467075386393
2024-09-30,1470.701171875,1518.9086621673466,1468.5348969230117,1513.3558880158446,27008814,1476.5764404296874,1479.8557104492188,-3.249956174131363
2024-10-01,1458.997802734375,1482.0308103038055,1457.0057588364782,1474.7599230273088,16431642,1474.3702453613282,1479.24267578125,-0.7957679890677194
2024-10-03,1401.3780517578125,1443.634334423912,1396.4975195620746,1430.8602791168494,37757294,1469.012890625,1477.7308715820313,-3.949269208533057
2024-10-04,1381.0093994140625,1411.711728297617,1376.2782950115372,1398.34020617394,37072876,1463.7115661621094,1475.6568408203125,-1.4534730523430572
2024-10-07,1365.272216796875,1390.9447078848398,1355.9594355150189,1387.9566419173104,22181340,1459.0252868652344,1473.3335815429687,-1.1395420352580121
2024-10-08,1391.791259765625,1395.4267642320656,1359.669551595401,1367.513224520688,17020808,1455.7832336425781,1471.21064453125,1.9423996652453202
2024-10-09,1369.1318359375,1395.4019165531051,1367.0402140253339,1391.9656892391695,14310610,1451.4542724609375,1468.4146459960937,-1.628076313106086
2024-10-10,1365.595947265625,1380.4864268287754,1363.9774115920343,1374.5352199766685,22358646,1447.447772216797,1465.6859106445313,-0.25825772062730845
2024-10-11,1366.6417236328125,1377.7723178051706,1363.3797273571677,1364.5501018082973,7980122,1442.0841918945312,1463.131455078125,0.0765802190085152
2024-10-14,1367.0650634765625,1374.5849563155427,1362.8070452852592,1373.962442591221,12221432,1437.099102783203,1460.3894140625,0.03097665148292794
2024-10-15,1338.678466796875,1366.243302159234,1335.3666207605413,1353.1207855156183,33762794,1430.7581787109375,1457.3967993164063,-2.076462740368623
2024-10-16,1348.6884765625,1358.5740438069333,1332.3039628645522,1334.6695151768993,20034438,1424.8704406738282,1455.6367431640624,0.7477531023245998
2024-10-17,1351.0291748046875,1363.0062419523483,1346.6715786036464,1360.2671814831224,15543660,1419.5404846191407,1453.7502783203124,0.17355366215876522
2024-10-18,1353.8927001953125,1362.9814005892638,1335.9891081789099,1346.796043723323,12082452,1414.0436889648438,1451.7468774414062,0.21195141037859688
2024-10-21,1363.7532958984375,1368.5342502099143,1352.3239675798945,1361.686598848784,14067408,1408.2306518554688,1450.2523779296876,0.7283144152932186
2024-10-22,1338.006103515625,1370.5262455038624,1334.8935348257999,1363.7532474009167,15831960,1400.7592407226562,1447.743134765625,-1.8879655477459623
2024-10-23,1333.2003173828125,1352.0748848775756,1329.689315659354,1332.1793705575924,17214742,1393.2467468261718,1445.409267578125,-0.35917520257832125
2024-10-24,1334.4703369140625,1338.3547254831988,1317.8616212723593,1329.9633130042932,22155934,1385.5699157714844,1443.041240234375,0.09526096826493191
2024-10-25,1322.5677490234375,1339.002111534351,1316.7410448137834,1338.1555171764887,18597496,1377.0987487792968,1440.470400390625,-0.8919334931152934
2024-10-28,1329.0418701171875,1347.6177038778262,1316.8406011796387,1331.6813526124565,10824350,1367.5456481933593,1437.7044458007813,0.4895114899429842
2024-10-29,1334.66943359375,1337.856655249044,1315.0478495098762,1322.8167478889227,12008361,1360.7440612792968,1434.748251953125,0.42343011180425716
2024-10-30,1338.553955078125,1344.62966480214,1320.0776988278842,1329.6893351932274,11984423,1354.7218688964845,1431.7193505859375,0.29104745988790537
2024-10-31,1326.7510986328125,1337.6574904459744,1320.8745447599274,1334.6694245700712,9331650,1350.9905212402343,1428.400107421875,-0.8817617250717169
2024-11-01,1333.3248291015625,1336.6116286385318,1327.6972806767253,1327.7471304089104,2127335,1348.6062927246094,1425.2232958984375,0.4954757886030059
2024-11-04,1296.9700927734375,1334.6695017714562,1279.9878687625326,1332.5280301195805,19796890,1345.1911865234374,1421.2825366210936,-2.726622615482377
2024-11-05,1300.1075439453125,1304.3406373759979,1281.0336986406933,1287.8564249120313,16267479,1340.607000732422,1417.1530297851561,0.2419062081197243
2024-11-06,1320.0777587890625,1323.0160966964434,1295.0277806900112,1304.7888451117578,21625209,1338.154296875,1413.6649609375,1.5360433017062691
2024-11-07,1300.4561767578125,1318.7331565363688,1297.4182609581876,1318.7331565363688,9611974,1334.8973083496094,1409.8272875976563,-1.4863959263467397
2024-11-08,1278.6431884765625,1296.4720058402277,1269.9279963447846,1292.4879180085577,19814406,1330.497381591797,1405.10265625,-1.6773335904045839
2024-11-11,1267.6370849609375,1280.884225507143,1261.9598084895413,1273.8622221377802,9056552,1325.5259826660156,1400.3830029296876,-0.8607642550177097
2024-11-12,1269.1810302734375,1284.1712099692156,1262.4578817905294,1270.4759075040322,10671091,1322.0511108398437,1395.562255859375,0.12179710824313794
2024-11-13,1247.0693359375,1270.3761523895544,1244.5294313213271,1265.196886863478,14633633,1316.9701538085938,1390.4412084960939,-1.7422017670066903
2024-11-14,1262.5574951171875,1267.537605244334,1246.1231316976048,1248.613186761178,12612633,1312.5465698242188,1385.52185546875,1.2419645590951989
2024-11-18,1255.7347412109375,1267.8364328732807,1238.951794764919,1262.55746761959,13620611,1307.638671875,1380.8958325195313,-0.5403915411881233
2024-11-19,1236.710693359375,1276.4021442257297,1230.236550606767,1255.734688515481,14183746,1301.2865417480468,1376.4500903320313,-1.514973443612555
2024-11-21,1218.1348876953125,1239.0014996478671,1212.407761281373,1236.7107220331202,19433843,1295.2929809570312,1371.6801416015626,-1.5020332373453904
2024-11-22,1260.3662109375,1263.8024380613526,1217.586994857739,1224.509420421979,20471957,1291.6512756347656,1367.7732446289062,3.4668839771996307
2024-11-25,1281.8802490234375,1299.260783408558,1277.3483005192684,1284.868314871977,28923341,1289.0217712402343,1364.4963305664062,1.7069672210535236
